# radius_r_6.50 flux_r_6.50 flux_scatter_r_6.50
134.5547928837914 0.02794935040365843 0.00579166863562263
135.6036677970032 0.026662691918947982 0.006328030436020002
136.5399620916895 0.026426342020075738 0.006224151511393481
137.5577350206087 0.025704125860880625 0.005962145262129242
138.53632465169562 0.024436637752381585 0.005338324772388379
139.50017714684094 0.02419725547778817 0.005793836147406986
140.51214131170306 0.02363087124939383 0.0054780191717872006
141.470295963499 0.022366809967526477 0.005456371366334005
142.4297161128955 0.022384173498372725 0.005526838636805978
143.4746065336999 0.022035220859951223 0.005280838817533357
144.50434180328287 0.021512733409606973 0.005652656329683031
145.4890505845715 0.02095471840587409 0.0050782973014770385
146.4671392497307 0.019692300327703784 0.005226259493911478
147.49832129214218 0.019426740320543857 0.005201036974695877
148.47057092905652 0.019351037307448977 0.0050724017388777565
149.49528067467548 0.018614040383015673 0.005216593816450663
150.47652446810434 0.018434162227982935 0.005247310188272224
151.50216547627298 0.017356338183416517 0.0047984502813312
152.52811045836765 0.01744077573792261 0.005206280531839815
153.53289419534826 0.016674083609465977 0.005019713823185515
154.53825198959643 0.01634279241704589 0.0049271253744637014
155.54417270987688 0.01569617048533476 0.0050577923765892695
156.52959715018756 0.015452938653005892 0.0047822920698062715
157.49491003838824 0.015426073879830866 0.005052114600006908
158.53749678861465 0.014666192834847658 0.004603098071824008
159.49754355475196 0.014280388148693413 0.004215218981821575
160.4997544172576 0.013844021183589034 0.004549913775658317
161.488944909551 0.013126138795011738 0.004405929986628524
162.45859248436201 0.013078854497348661 0.004712164209674322
163.44936723034445 0.012560311408485913 0.004364553847225713
164.45754814191392 0.012336157448676955 0.004703166551655686
165.4197539836159 0.012135397510312586 0.0045923008964120215
166.45229303316913 0.011754096073008199 0.00429217473202622
167.4850240140818 0.011489080710863239 0.004278599660457466
168.4527568667251 0.011193174214909889 0.004745531494657863
169.48625893564352 0.010978750033689224 0.004198250349565834
170.48128812277318 0.010605414772994703 0.003737368585121435
171.47054333616606 0.010232393278161498 0.004303162752114621
172.51143247912586 0.009765473852204639 0.0038130534298877945
173.4827811628578 0.009829754877316403 0.003967747101023255
174.51166856115955 0.009484900595786928 0.003984913260840896
175.54703866485474 0.008885948624764217 0.003955157671040569
176.5265709178083 0.008481998583223866 0.0037602670518484546
177.52544642388597 0.009025623396174201 0.0035654056798859507
178.56179398740372 0.008010907541087945 0.003724181209845824
179.51875979963768 0.007729051227554007 0.0038541007315060984
180.51933090946244 0.008090261069686612 0.003795779292404539
181.55673713745793 0.007375678869805656 0.003774560122736967
182.47392475638816 0.007202097372203391 0.003643751815600702
183.50626635622012 0.007019315084083428 0.003368805336810418
184.52092876419195 0.006685076882871847 0.0030471897622720407
185.44122355075206 0.006377461795984884 0.0034496524127119827
186.48069712439408 0.006504453481759366 0.0031257212685610433
187.50855127166867 0.006395216870580783 0.0032292885722238498
188.5016715045254 0.006095007904058357 0.002898985429405326
189.4837906312833 0.0060759581522464535 0.0033744187566156873
190.50120713528304 0.005509795728059277 0.0028819074986684286
191.47307035716537 0.0055902001118058025 0.0028468991327968507
192.53131958679495 0.0049840989769836625 0.002807272560777468
193.50433876272646 0.005169258973180355 0.0030071590746796675
194.5120185078547 0.004957811903734556 0.002711478414751868
195.53697348583466 0.004594947269359365 0.0026473295614132786
196.51746589043935 0.004420168468371471 0.0030706029011693626
197.54869495898978 0.004282409418292911 0.003164902898146419
198.55244377242 0.0042929612047941336 0.002632278486432433
199.54013571209177 0.003920703733274044 0.002809496571299556
200.52843987823775 0.004012923242803631 0.002533988034712849
201.5500456363134 0.0033658673917858115 0.002609751955369182
202.5014254172054 0.003416867800917026 0.0026426261551804435
203.5239204811071 0.003399211847646742 0.002378348549346712
204.5305647183325 0.0031387699814882284 0.0023917514711615795
205.4788347251366 0.0031981755639936315 0.0025061775509479067
206.49190550721354 0.002969206992713373 0.002643627494559455
207.50003019754922 0.0025291593065367986 0.0023892380228543327
208.46640454519283 0.0028341174975066094 0.0023105087084267367
209.46502654142532 0.0026150221886470596 0.002372960222516776
210.4693471268441 0.0026313832432191707 0.002475234120605774
211.45851035132165 0.002476872815531576 0.0024963371375685854
212.46891575004568 0.002355147005452994 0.0023851997605986138
213.50026173286065 0.002179498509133934 0.002244348647163038
214.48568832441944 0.002288138560887573 0.002005451840813769
215.4971899584772 0.0019848362611472824 0.0020446464036580217
216.48874668213125 0.002169108780468841 0.0020799817608694957
217.47578255980596 0.002008625085209159 0.0023621635150995997
218.52370686952938 0.0018330680439052347 0.0021241976020996566
219.5015923040195 0.0017527977403468298 0.002048141468665872
220.51498916853703 0.0016576124266235058 0.0019560310005697764
221.52870802674764 0.001490421785931628 0.0019199279062255216
222.5081950490813 0.0018245660664248456 0.002205728008097278
223.51287411690632 0.0014992595078188418 0.0018084632449168721
224.53751572510106 0.0014645200179350766 0.0017894582360396764
225.46983855052542 0.0013026399946823232 0.0018495210346034052
226.50502334385433 0.0013294853972090053 0.0017682169314364195
227.51618991183904 0.0013528160651075376 0.0018273122930581366
228.45558700106244 0.0012054149940973482 0.0017729451394583096
229.4725169521804 0.0009749651913666915 0.001761428300109963
230.47066451069213 0.0011071305969555085 0.001779711484630563
231.48348689269392 0.0011323239178625648 0.001863315611614788
232.46355103542578 0.0010441943644316676 0.0017918935311661188
233.47243235979704 0.0009233574282300448 0.0017962712159782447
234.46760451712728 0.0011487166011181528 0.0016426166553400409
235.50521128841288 0.0009835036478410253 0.0017727212889618183
236.49182954174125 0.0011042127817084623 0.0017391852725482074
237.4835984905063 0.0009132773116132824 0.0018201626230340373
238.517294433758 0.0008943618548878484 0.0016146153635273012
239.48233217504796 0.0008177614069132938 0.0016434924319131223
240.52570350796194 0.0009541738511556128 0.0016454923503174425
241.5782078251265 0.0008896395401632913 0.0018478323131895919
242.54465155925413 0.0008770189154945619 0.001841372123112792
243.53432027539776 0.0010294443346758977 0.0016113536605465461
244.56040512689611 0.0009102684381095973 0.0017619221079305503
245.51511008489885 0.0007147154966838865 0.0015503572980180948
246.51958559108442 0.0007940443977108797 0.0015945805807207239
247.52664048078145 0.0007798231915965584 0.0014866306883481665
248.4854189364036 0.000823103096361082 0.001645551123793805
249.51315213431135 0.00073196548783444 0.0016666864068521495
250.4906352036822 0.0006908807807113707 0.001727116977915497
251.45995116519055 0.0005411269683049243 0.0016390329146831208
252.4755764504757 0.0009141370106466931 0.0016828338515843865
253.4611344984141 0.0009176038089577874 0.0014565528305767988
254.47740489088613 0.0007407981651549057 0.0017561552861861593
255.4853339665508 0.0007690114657207371 0.0017977767691610088
256.48287894271175 0.0008472137901973777 0.0017140159407725585
257.48935592758005 0.000849794960656924 0.0016070444437229535
258.5025360030342 0.0007655511353504157 0.0017291283755450273
259.4990635821255 0.0008278872579772962 0.0016861930164736678
260.49599514771813 0.000865015144119294 0.0017254056398957032
261.50172618933135 0.0009129823243390912 0.0018204653261005318
262.5203392958344 0.0008473996012288948 0.001505900071821237
263.5350152977779 0.000978289880686467 0.0015509297348087966
264.55825418232564 0.0010475485601545774 0.0015820166450638306
265.51964694161524 0.0009692154115768506 0.001607020539633723
266.53114615744255 0.0009754551375579345 0.0015680751155473915
