# radius_z_6.50 flux_z_6.50 flux_scatter_z_6.50
146.4671392497307 0.01571416701470156 0.0064738085080932395
147.49832129214218 0.015688897163598357 0.006007463255998572
148.47057092905652 0.015661197268005623 0.006301735412028785
149.49528067467548 0.014694935791941886 0.00696680134968394
150.47652446810434 0.014459707111598212 0.005765414514859136
151.50216547627298 0.014848666645752889 0.00683663493348827
152.52811045836765 0.013793638835799885 0.00642266369316287
153.53289419534826 0.01342359637466083 0.006323744650977643
154.53825198959643 0.013272462317031606 0.005980988698783011
155.54417270987688 0.012809789447293274 0.006846126420466045
156.52959715018756 0.012327447180858937 0.005698662065510403
157.49491003838824 0.011856951804012169 0.006120260066620371
158.53749678861465 0.012072194596426517 0.006260766585570794
159.49754355475196 0.011072326552883049 0.005839321176086184
160.4997544172576 0.011784588110095225 0.006071924119864745
161.488944909551 0.011469128688464492 0.006345356002477915
162.45859248436201 0.010310356231608102 0.0061002507874510755
163.44936723034445 0.009439339341384152 0.004893220781894366
164.45754814191392 0.0103277535208702 0.005732337220099182
165.4197539836159 0.010082864373677001 0.005725585509720092
166.45229303316913 0.009651152207196988 0.005277100426167889
167.4850240140818 0.010021664414982694 0.005574137594868645
168.4527568667251 0.009636111884017555 0.005366130990637623
169.48625893564352 0.008638712416648129 0.005932079991845652
170.48128812277318 0.00890999426498529 0.005800479694308978
171.47054333616606 0.009073901720343454 0.005451596961862837
172.51143247912586 0.008317945817586676 0.004525638510677725
173.4827811628578 0.00802977411356487 0.005282754785538486
174.51166856115955 0.008346150534048954 0.005245553892446284
175.54703866485474 0.007948045076768079 0.0051842133897483725
176.5265709178083 0.007811655489129328 0.005452609723080558
177.52544642388597 0.008215920223026387 0.005540707900565748
178.56179398740372 0.007567979974221542 0.0053705158066294795
179.51875979963768 0.00790197058255142 0.004569898008075693
180.51933090946244 0.007292410527083964 0.004724877717787045
181.55673713745793 0.007399515022518214 0.00473274200809854
182.47392475638816 0.006727040612437795 0.004930353559126322
183.50626635622012 0.007041138207809015 0.00537696821183326
184.52092876419195 0.005917989864363494 0.004579475369644554
185.44122355075206 0.005728787559611646 0.0048010201729587285
186.48069712439408 0.006297634907199321 0.004325126182406602
187.50855127166867 0.005871458566903616 0.004771477611124185
188.5016715045254 0.0058973023960214085 0.004865961186228962
189.4837906312833 0.005761975372373013 0.004485469718513587
190.50120713528304 0.00558740381110793 0.004006359110711926
191.47307035716537 0.005892924304921492 0.004299807779373754
192.53131958679495 0.00528894050238919 0.004580612637938134
193.50433876272646 0.005594528063257978 0.004742625611432064
194.5120185078547 0.005545383218392751 0.004219113862402221
195.53697348583466 0.005682258682531843 0.004259820163838634
196.51746589043935 0.005323250852129822 0.003909732358925541
197.54869495898978 0.005233437973873881 0.004369592855879342
198.55244377242 0.004693727742505656 0.0037510466748388047
199.54013571209177 0.005121195143087769 0.004473952742592642
200.52843987823775 0.004738631383482127 0.0038187015889177226
201.5500456363134 0.005333164033813778 0.003707693603917564
202.5014254172054 0.005160566014181242 0.00443181578794054
203.5239204811071 0.004670611381190959 0.003522954323329647
204.5305647183325 0.005297601386402599 0.003540155193036317
205.4788347251366 0.005208797830737323 0.0039061400594656353
206.49190550721354 0.004626658904670308 0.004013880049570303
207.50003019754922 0.004638283012887977 0.003828457708170793
208.46640454519283 0.004680603606300455 0.0037190757581939773
209.46502654142532 0.005017520546424643 0.003766498223840957
210.4693471268441 0.004742532047749054 0.004156662276988887
211.45851035132165 0.005342233600984481 0.004362860246926168
212.46891575004568 0.0045100817609587795 0.0037024967925206997
213.50026173286065 0.0048359096753654 0.0037940630866125833
214.48568832441944 0.004693145313181058 0.0035946711163294368
215.4971899584772 0.005121853697394633 0.00399564319289132
216.48874668213125 0.004567475182848465 0.0038859122428662484
217.47578255980596 0.004652516412448616 0.0033676634624725905
218.52370686952938 0.004538300462170552 0.0036727944541995188
219.5015923040195 0.004600995395984048 0.00360371684817308
220.51498916853703 0.004349236551716827 0.0036451059361617337
221.52870802674764 0.0046339011967974145 0.0033803375020956413
222.5081950490813 0.004364923879152535 0.0031594850907777187
223.51287411690632 0.004479663140635495 0.0033190512519858575
224.53751572510106 0.004505000736020984 0.0035111892697702123
225.46983855052542 0.004612388985999883 0.003436395179731712
226.50502334385433 0.004478773081146587 0.0035016819942927206
227.51618991183904 0.004177991424685374 0.003552610403969604
228.45558700106244 0.004211006943938993 0.003623093620544823
229.4725169521804 0.004420744666835773 0.0031818662729062946
230.47066451069213 0.004545558695482144 0.0031682965587704185
231.48348689269392 0.004743652572660217 0.003443492393757695
232.46355103542578 0.00435696390260615 0.0032662108855952667
233.47243235979704 0.004382373964831897 0.003166353705933826
234.46760451712728 0.004534182108704242 0.004106147195449743
235.50521128841288 0.004414610353929529 0.0033873585071493373
236.49182954174125 0.005348015726482374 0.003499992791997968
237.4835984905063 0.004893718413450867 0.003108088234182164
238.517294433758 0.004836018673488778 0.0039443806772958365
239.48233217504796 0.0046377690294267925 0.0036409918774773257
240.52570350796194 0.004965477445721075 0.0032359677789885214
241.5782078251265 0.004955358872981411 0.002941067323758816
242.54465155925413 0.004511012836124542 0.0038679076878018496
243.53432027539776 0.004549789036391053 0.0032763674007475424
244.56040512689611 0.004577769060080013 0.0036130075954169225
245.51511008489885 0.004675055962434326 0.003368804016221858
246.51958559108442 0.004802604531395714 0.0038453011983495557
247.52664048078145 0.004709799494762138 0.003400954373698716
248.4854189364036 0.005043122627631343 0.0037876933030502684
249.51315213431135 0.005125637688516208 0.0037100110931718114
250.4906352036822 0.004990618353945998 0.0035209657551527776
251.45995116519055 0.004989647573385667 0.003859473776035682
252.4755764504757 0.005014026429381984 0.0032081742196123798
253.4611344984141 0.004858207568716589 0.0030407745847872074
254.47740489088613 0.0051455557575029055 0.0034085428891794277
255.4853339665508 0.005255902102465382 0.00372611235235335
256.48287894271175 0.005193280578191197 0.0034830148665510904
257.48935592758005 0.005020395711588593 0.0036054164855627213
258.5025360030342 0.005515950394523272 0.003503761365711753
259.4990635821255 0.005333429855891371 0.003186887094074196
260.49599514771813 0.00540050176367305 0.0037006046302257233
261.50172618933135 0.005340201004928076 0.0034728883814378964
262.5203392958344 0.005084962679412839 0.0035117675192194524
263.5350152977779 0.005427700344444869 0.0032778785425889396
264.55825418232564 0.005039625487088529 0.003309746539564199
265.51964694161524 0.005346808955142214 0.003670628448619361
266.53114615744255 0.005388461205425698 0.00378058518402079
