# radius_g_6.50 flux_g_6.50 flux_scatter_g_6.50
168.4527568667251 0.021558970117150217 0.006774490912180946
169.48625893564352 0.020949356242361668 0.006969607860252254
170.48128812277318 0.020380637010463443 0.006273183407734014
171.47054333616606 0.020103371382954434 0.006428325655789791
172.51143247912586 0.019642171232844133 0.0070359104825110964
173.4827811628578 0.018952268476659317 0.006580991716957771
174.51166856115955 0.018732901745301636 0.0067794230274632284
175.54703866485474 0.017958172965359932 0.006004586837293156
176.5265709178083 0.017495948432573495 0.0066971294734345
177.52544642388597 0.017125776992260505 0.006209512297763556
178.56179398740372 0.016542052628624532 0.006315448013203629
179.51875979963768 0.015823121812870246 0.005889670989475414
180.51933090946244 0.015681409432884888 0.0059007797905652505
181.55673713745793 0.015362526652055116 0.005992372906815966
182.47392475638816 0.014576128809480546 0.0057598301885952155
183.50626635622012 0.014368600291427149 0.006087970163738721
184.52092876419195 0.013634891502128745 0.00564772764848373
185.44122355075206 0.013544309798844294 0.005508430144473342
186.48069712439408 0.012978320309040337 0.005663247717499128
187.50855127166867 0.012419989576568945 0.005948396317758183
188.5016715045254 0.012334309147966665 0.00561463209718812
189.4837906312833 0.012036209843463916 0.005790252252432891
190.50120713528304 0.011661301752267282 0.005974933748673896
191.47307035716537 0.011023885551717343 0.005760274109577238
192.53131958679495 0.010875738692294183 0.00595872917409377
193.50433876272646 0.010330485990989225 0.0058283662995045876
194.5120185078547 0.009996311824717042 0.005394054373551714
195.53697348583466 0.009938313764855338 0.0055773029689118675
196.51746589043935 0.009235572022504739 0.005108523157448121
197.54869495898978 0.009136083215550421 0.005411387504749749
198.55244377242 0.00856317619743955 0.005270810982773447
199.54013571209177 0.008353242497994757 0.0053687201763062565
200.52843987823775 0.007806018999906039 0.005326063617574131
201.5500456363134 0.007551335225919838 0.005497483663385137
202.5014254172054 0.007696823892012098 0.0056656425955881945
203.5239204811071 0.007141996934190086 0.005336501703237969
204.5305647183325 0.006863526742095281 0.005671819364628972
205.4788347251366 0.006505002571006324 0.005282259926385404
206.49190550721354 0.006435198141747938 0.005571713249069963
207.50003019754922 0.00584793001880991 0.005279720433291137
208.46640454519283 0.0056666954809215 0.005257231465463833
209.46502654142532 0.005713864324917495 0.005328483225881485
210.4693471268441 0.005134484313475336 0.005039331176213606
211.45851035132165 0.004898765375456303 0.005035147762177323
212.46891575004568 0.0049863480601898425 0.0051550893185927146
213.50026173286065 0.004757605467189521 0.004951955038712768
214.48568832441944 0.004682181313072217 0.004655731757263521
215.4971899584772 0.00446321514507302 0.004521911136112212
216.48874668213125 0.004021774760418595 0.004670323071869555
217.47578255980596 0.0038986866220258216 0.0045063616758780085
218.52370686952938 0.0038155944629502383 0.00426196457632471
219.5015923040195 0.0037265811545034934 0.004302398912875074
220.51498916853703 0.003148228096910449 0.004064341596686429
221.52870802674764 0.0031647872917070735 0.004132969656239199
222.5081950490813 0.0031249828912231744 0.004467639997980107
223.51287411690632 0.002878553451722692 0.003891541462297705
224.53751572510106 0.0027790114790686308 0.003967579490517222
225.46983855052542 0.0024323090171061786 0.003729437399689635
226.50502334385433 0.0024090076316821097 0.003612513074237815
227.51618991183904 0.0024049641295706722 0.003300870621714809
228.45558700106244 0.002202009328240206 0.0033667085806055323
229.4725169521804 0.0022026083097944774 0.0033310612028814354
230.47066451069213 0.001880150494333325 0.0031117426480646248
231.48348689269392 0.0016794075019320326 0.003031424898350884
232.46355103542578 0.00162514706209758 0.00305685880542249
233.47243235979704 0.0014974015342235601 0.0028629112195677716
234.46760451712728 0.0011625018725891414 0.0027862047187040954
235.50521128841288 0.0009968344091144817 0.002785702161182952
236.49182954174125 0.0009651065846799277 0.0026277027537679257
237.4835984905063 0.001107172189399213 0.0026353777986396426
238.517294433758 0.0012560652060719418 0.0027419393067735047
239.48233217504796 0.0008000060159436746 0.002521544509973797
240.52570350796194 0.0008957511979161392 0.00256863166912186
241.5782078251265 0.0008468288199366818 0.0020299121473703824
242.54465155925413 0.0007171438641302834 0.0022640274788975367
243.53432027539776 0.0007256710599962426 0.0022405726022451827
244.56040512689611 0.0007907963646337666 0.0021508981996100703
245.51511008489885 0.0006116277346899731 0.002054378132863884
246.51958559108442 0.0003722960008616856 0.0018133078701383653
247.52664048078145 0.00046565600995668646 0.0019189130897234855
248.4854189364036 0.00037586647841723577 0.0017159930025441993
249.51315213431135 0.0003661563767346645 0.0017662352700727124
250.4906352036822 0.00023850132987560774 0.00198869749948841
251.45995116519055 0.00021689282578257895 0.0017428227275613146
252.4755764504757 0.0002754321480565746 0.001641783525216339
253.4611344984141 0.00017763820031003718 0.0017704397317019355
254.47740489088613 0.00024653220791587765 0.0017550996076052083
255.4853339665508 0.0001633653768673409 0.0016566260684783107
256.48287894271175 0.00018866494943738663 0.0018697329974609008
257.48935592758005 6.748846045268085e-05 0.0015503676502606478
258.5025360030342 0.00015492505292483803 0.001825592161095938
259.4990635821255 3.961026595888338e-05 0.0017035826608387133
260.49599514771813 1.707733016856486e-05 0.0016278703658302324
261.50172618933135 5.9944035359392695e-05 0.001577214495573667
262.5203392958344 0.00016818831870679131 0.0015452507010238915
263.5350152977779 -6.485385917066653e-05 0.0016384080909359025
264.55825418232564 -2.6805519339263626e-05 0.001618658344392132
265.51964694161524 1.3725402499149371e-05 0.001507824955317282
266.53114615744255 -3.0664661315777106e-05 0.0015308432165331153
