# hp_idx count g_sky r_sky z_sky ra dec
11045 334.0 -0.0003597199684008956 0.0001193974312627688 0.0009375824593007565 232.03124999999997 33.51005606625301
11046 197.0 -0.00017400915385223925 -0.000703553028870374 -0.00016390714154113084 233.43750000000003 33.51005606625301
11047 560.0 -0.000774162239395082 -0.0008060300024226308 -0.00042602187022566795 234.84374999999997 33.51005606625301
11048 542.0 -0.0007307858904823661 -0.0009604331571608782 -0.001456777798011899 236.25 33.51005606625301
11049 491.0 -0.0006779201794415712 -0.0012367148883640766 -0.0016039113979786634 237.65625 33.51005606625301
11050 257.0 -0.0006341254338622093 -0.00047434595762751997 0.000184789823833853 239.0625 33.51005606625301
11051 508.0 -0.0007860828191041946 -0.0013336522970348597 0.0010606046998873353 240.46874999999994 33.51005606625301
11052 535.0 -0.0006112523260526359 -0.0012293171603232622 -0.0004163759294897318 241.875 33.51005606625301
11053 661.0 -0.0007151496829465032 -0.0007568298024125397 -0.0007416628650389612 243.28125 33.51005606625301
11054 379.0 -0.00048057554522529244 -0.0006214841268956661 -2.5622695829952136e-05 244.68749999999997 33.51005606625301
11055 375.0 -0.0005700847250409424 -0.0011031365720555186 -0.0004613769124262035 246.09374999999991 33.51005606625301
11056 465.0 -0.0005096641252748668 -0.0009791150223463774 0.0007440173649229109 247.49999999999997 33.51005606625301
11057 478.0 -0.00039480632403865457 -0.0008784268284216523 -0.000557839113753289 248.90625000000003 33.51005606625301
11058 314.0 -0.0005564051680266857 -0.0007548283901996911 0.0004598671803250909 250.31249999999997 33.51005606625301
11059 152.0 -0.0009431270882487297 -0.0014733215793967247 -0.0016269688494503498 251.71875 33.51005606625301
11060 474.0 -0.0005748951225541532 -0.001347978599369526 -0.002104964107275009 253.125 33.51005606625301
11061 133.0 -0.0007317273411899805 -0.0011229915544390678 0.00048347620759159327 254.53125 33.51005606625301
11062 102.0 -0.00039489599294029176 -0.0010550578590482473 0.002696865238249302 255.93749999999994 33.51005606625301
11063 nan nan nan nan 257.34375 33.51005606625301
11064 288.0 -0.0003254202601965517 -7.005338557064533e-05 -0.00017737106827553362 258.75 33.51005606625301
11065 18.0 -0.0009345016442239285 -0.0011986247263848782 -0.003236405784264207 260.15625 33.51005606625301
11066 83.0 -0.00011631994129857048 -0.0008652782416902483 -0.0010522586526349187 261.56249999999994 33.51005606625301
11067 313.0 -0.000805036979727447 -0.0006221563089638948 -0.0006080876337364316 262.96875 33.51005606625301
11068 nan nan nan nan 264.375 33.51005606625301
11069 314.0 -0.0007217808160930872 -0.0008150946814566851 -0.0005120112327858806 265.78124999999994 33.51005606625301
11070 264.0 -0.0006871056975796819 -0.0007395189022645354 -0.0009224326349794865 267.1875 33.51005606625301
11071 15.0 -0.0018032141961157322 -0.0025114845484495163 -0.007729392033070326 268.59375 33.51005606625301
11072 545.0 -0.000712780631147325 -0.0010021590860560536 -0.001254933886229992 270.0 33.51005606625301
11073 125.0 0.00020416257029864937 -0.0006391286151483655 -0.0023742381017655134 271.40624999999994 33.51005606625301
11074 113.0 -0.0011725834337994456 -0.0023231119848787785 0.001173518248833716 272.8125 33.51005606625301
11075 575.0 -0.0008435645140707493 -0.0014921402325853705 -0.00105165911372751 274.21875 33.51005606625301
11076 nan nan nan nan 275.625 33.51005606625301
11077 nan nan nan nan 277.03124999999994 33.51005606625301
11078 nan nan nan nan 278.4375 33.51005606625301
11079 nan nan nan nan 279.84375 33.51005606625301
11080 nan nan nan nan 281.24999999999994 33.51005606625301
11081 nan nan nan nan 282.65625 33.51005606625301
11082 nan nan nan nan 284.0625 33.51005606625301
11083 nan nan nan nan 285.46875 33.51005606625301
11084 nan nan nan nan 286.87499999999994 33.51005606625301
11085 nan nan nan nan 288.28125 33.51005606625301
11086 nan nan nan nan 289.6875 33.51005606625301
11087 nan nan nan nan 291.09375 33.51005606625301
11088 nan nan nan nan 292.5 33.51005606625301
11089 nan nan nan nan 293.90625 33.51005606625301
11090 nan nan nan nan 295.3125 33.51005606625301
11091 nan nan nan nan 296.71874999999994 33.51005606625301
11092 nan nan nan nan 298.125 33.51005606625301
11093 nan nan nan nan 299.53125 33.51005606625301
11094 nan nan nan nan 300.9375 33.51005606625301
11095 nan nan nan nan 302.34374999999994 33.51005606625301
11096 nan nan nan nan 303.75 33.51005606625301
11097 nan nan nan nan 305.15625 33.51005606625301
11098 nan nan nan nan 306.56249999999994 33.51005606625301
11099 nan nan nan nan 307.96875 33.51005606625301
11100 nan nan nan nan 309.375 33.51005606625301
11101 nan nan nan nan 310.78124999999994 33.51005606625301
11102 nan nan nan nan 312.18749999999994 33.51005606625301
11103 nan nan nan nan 313.59375 33.51005606625301
11104 nan nan nan nan 315.0 33.51005606625301
11105 nan nan nan nan 316.40625 33.51005606625301
11106 nan nan nan nan 317.81249999999994 33.51005606625301
11107 nan nan nan nan 319.21875 33.51005606625301
11108 nan nan nan nan 320.625 33.51005606625301
11109 nan nan nan nan 322.03124999999994 33.51005606625301
11110 nan nan nan nan 323.4375 33.51005606625301
11111 nan nan nan nan 324.84375 33.51005606625301
11112 nan nan nan nan 326.24999999999994 33.51005606625301
11113 nan nan nan nan 327.65624999999994 33.51005606625301
11114 nan nan nan nan 329.0625 33.51005606625301
11115 nan nan nan nan 330.46875 33.51005606625301
11116 nan nan nan nan 331.875 33.51005606625301
11117 nan nan nan nan 333.28124999999994 33.51005606625301
11118 nan nan nan nan 334.6875 33.51005606625301
11119 nan nan nan nan 336.09375 33.51005606625301
11120 nan nan nan nan 337.49999999999994 33.51005606625301
11121 86.0 -0.0006917542777955532 -0.000452741194749251 -0.00025307858595624566 338.90625 33.51005606625301
11122 148.0 -0.00026659504510462284 -0.0008615524275228381 -0.0013556773774325848 340.3125 33.51005606625301
11123 309.0 -0.00012778837117366493 -0.00022608079598285258 -0.001147052738815546 341.71874999999994 33.51005606625301
11124 68.0 5.016021532355808e-05 -0.00038728961953893304 -0.0016673021018505096 343.12499999999994 33.51005606625301
11125 nan nan nan nan 344.53125 33.51005606625301
11126 nan nan nan nan 345.9375 33.51005606625301
11127 174.0 -0.00018939096480607986 -0.0003547900705598295 -0.0023412774316966534 347.34375 33.51005606625301
11128 121.0 -0.0003239051147829741 -0.0006606745300814509 0.0003259419172536582 348.74999999999994 33.51005606625301
11129 224.0 -0.0002664322964847088 7.164633643697016e-06 -0.0014630400110036135 350.15625 33.51005606625301
11130 102.0 0.00033446657471358776 -3.76949246856384e-05 -0.0016825939528644085 351.5625 33.51005606625301
11131 36.0 0.0003075303975492716 0.00045728718396276236 0.0005636210553348064 352.96874999999994 33.51005606625301
11132 110.0 8.965592132881284e-05 -0.0014017403591424227 -0.0014214236289262772 354.375 33.51005606625301
11133 161.0 -0.0003119259490631521 -0.0007345977355726063 -0.000725890975445509 355.78125 33.51005606625301
11134 331.0 -0.0003467026399448514 -0.000519458029884845 -0.0012508055660873652 357.18749999999994 33.51005606625301
11135 75.0 -0.0004398234304971993 -0.001517188036814332 -0.0028864755295217037 358.59374999999994 33.51005606625301
11136 587.0 -0.0008053132914938033 -0.0007392922998405993 -0.0014530468033626676 0.703125 32.79716829582364
11137 604.0 -0.0006790345069020987 -0.0005962260765954852 -0.0019172580214217305 2.109375 32.79716829582364
11138 648.0 -0.0005520859267562628 -0.0006715982453897595 -0.0012515441048890352 3.5156249999999996 32.79716829582364
11139 588.0 -0.00019558530766516924 -0.00029830518178641796 -0.000372354406863451 4.921875 32.79716829582364
11140 568.0 -0.0004113392496947199 -0.0006565353251062334 -0.0002489249163772911 6.328124999999999 32.79716829582364
11141 306.0 -0.00010201735130976886 -0.00012244250683579594 0.00011042986443499103 7.734374999999999 32.79716829582364
11142 417.0 -0.000491769053041935 -0.000453707471024245 -0.0010982422390952706 9.140625 32.79716829582364
11143 569.0 -0.0004793551634065807 -0.0006415490061044693 -0.001214145333506167 10.546874999999998 32.79716829582364
11144 464.0 -0.00045686535304412246 -0.0006448019994422793 -0.001057834830135107 11.953125 32.79716829582364
11145 307.0 -0.0007592146284878254 -0.001006728271022439 -0.0013703416334465146 13.359375 32.79716829582364
11146 54.0 -0.00012527115177363157 0.00019322191656101495 -0.00011088183237006888 14.765625 32.79716829582364
11147 111.0 -0.0005073092179372907 -0.00024647655664011836 -0.00031769234919920564 16.171875 32.79716829582364
11148 270.0 -0.0008155059767886996 -0.0013319547288119793 -0.0025090263225138187 17.578124999999996 32.79716829582364
11149 nan nan nan nan 18.984375 32.79716829582364
11150 433.0 -0.0005665000644512475 -0.0011359122581779957 -0.0005463585839606822 20.390624999999996 32.79716829582364
11151 559.0 -0.0005483862478286028 -0.0008501223637722433 -0.00047101781819947064 21.796874999999996 32.79716829582364
11152 622.0 -0.0005522486753761768 -0.0010272483341395855 -0.00038696808042004704 23.203125 32.79716829582364
11153 595.0 -0.0004929218557663262 -0.0007289242930710316 -0.0008362641674466431 24.609375 32.79716829582364
11154 545.0 -0.0006474997499026358 -0.0008412211900576949 -0.000296820915536955 26.015625 32.79716829582364
11155 581.0 -0.0007443387294188142 -0.0014538024552166462 -0.001960297580808401 27.421875 32.79716829582364
11156 583.0 -0.0005546058528125286 -0.0009218290797434747 0.0005941782146692276 28.828124999999993 32.79716829582364
11157 496.0 -0.000497164495754987 -0.0009750507306307554 -0.001079814974218607 30.234375 32.79716829582364
11158 523.0 -0.00029133513453416526 -0.0006718172808177769 -0.0011235070414841175 31.640625 32.79716829582364
11159 18.0 0.00039031353662721813 0.0013844695640727878 -0.000281389569863677 33.046875 32.79716829582364
11160 nan nan nan nan 34.453125 32.79716829582364
11161 17.0 0.0005782306543551385 0.002516338601708412 0.0011493602069094777 35.85937499999999 32.79716829582364
11162 nan nan nan nan 37.265625 32.79716829582364
11163 nan nan nan nan 38.671875 32.79716829582364
11164 nan nan nan nan 40.078125 32.79716829582364
11165 nan nan nan nan 41.484375 32.79716829582364
11166 nan nan nan nan 42.89062499999999 32.79716829582364
11167 nan nan nan nan 44.296875 32.79716829582364
11168 nan nan nan nan 45.703125 32.79716829582364
11169 nan nan nan nan 47.109375 32.79716829582364
11170 nan nan nan nan 48.51562499999999 32.79716829582364
11171 nan nan nan nan 49.92187499999999 32.79716829582364
11172 nan nan nan nan 51.32812499999999 32.79716829582364
11173 nan nan nan nan 52.734375 32.79716829582364
11174 nan nan nan nan 54.140625 32.79716829582364
11175 nan nan nan nan 55.546875 32.79716829582364
11176 nan nan nan nan 56.953125 32.79716829582364
11177 nan nan nan nan 58.35937500000001 32.79716829582364
11178 nan nan nan nan 59.765625 32.79716829582364
11179 nan nan nan nan 61.17187499999999 32.79716829582364
11180 nan nan nan nan 62.57812499999999 32.79716829582364
11181 nan nan nan nan 63.984374999999986 32.79716829582364
11182 nan nan nan nan 65.39062499999999 32.79716829582364
11183 nan nan nan nan 66.796875 32.79716829582364
11184 nan nan nan nan 68.203125 32.79716829582364
11185 nan nan nan nan 69.609375 32.79716829582364
11186 nan nan nan nan 71.015625 32.79716829582364
11187 nan nan nan nan 72.421875 32.79716829582364
11188 nan nan nan nan 73.828125 32.79716829582364
11189 nan nan nan nan 75.234375 32.79716829582364
11190 nan nan nan nan 76.64062499999999 32.79716829582364
11191 nan nan nan nan 78.04687499999999 32.79716829582364
11192 nan nan nan nan 79.45312499999999 32.79716829582364
11193 nan nan nan nan 80.859375 32.79716829582364
11194 nan nan nan nan 82.265625 32.79716829582364
11195 nan nan nan nan 83.671875 32.79716829582364
11196 nan nan nan nan 85.078125 32.79716829582364
11197 nan nan nan nan 86.484375 32.79716829582364
11198 nan nan nan nan 87.890625 32.79716829582364
11199 nan nan nan nan 89.29687499999999 32.79716829582364
11200 nan nan nan nan 90.703125 32.79716829582364
11201 nan nan nan nan 92.10937499999999 32.79716829582364
11202 nan nan nan nan 93.51562499999999 32.79716829582364
11203 nan nan nan nan 94.92187499999999 32.79716829582364
11204 nan nan nan nan 96.328125 32.79716829582364
11205 nan nan nan nan 97.734375 32.79716829582364
11206 nan nan nan nan 99.140625 32.79716829582364
11207 nan nan nan nan 100.546875 32.79716829582364
11208 nan nan nan nan 101.953125 32.79716829582364
11209 nan nan nan nan 103.359375 32.79716829582364
11210 nan nan nan nan 104.76562499999999 32.79716829582364
11211 235.0 0.00018373268540017307 -0.000984232290647924 2.3659016733290628e-05 106.171875 32.79716829582364
11212 700.0 -0.0006546463118866086 -0.0012272492749616504 -0.00018028615158982575 107.57812499999999 32.79716829582364
11213 659.0 -0.0005537730176001787 -0.0009968477534130216 -0.0004166502912994474 108.98437499999999 32.79716829582364
11214 639.0 -0.00036624688073061407 -0.0010543756652623415 -0.0008052682387642562 110.39062499999999 32.79716829582364
11215 660.0 -0.0005983791779726744 -0.0009222088265232742 -0.00036072370130568743 111.796875 32.79716829582364
11216 394.0 0.0001215029478771612 -0.0005526753957383335 0.0009950222447514534 113.203125 32.79716829582364
11217 616.0 -5.351999425329268e-05 -0.0008597905980423093 -0.0005413716426119208 114.60937499999999 32.79716829582364
11218 684.0 -0.0005234095733612776 -0.0004909283597953618 7.653981447219849e-05 116.01562499999999 32.79716829582364
11219 619.0 -0.00048273784341290593 -0.0008791795116849244 -0.00056201231200248 117.42187499999999 32.79716829582364
11220 429.0 -0.0004956334596499801 -0.0005503753200173378 0.0006102726329118013 118.828125 32.79716829582364
11221 512.0 -0.0003278252261225134 -0.0004787829238921404 0.00014561667921952903 120.23437499999997 32.79716829582364
11222 624.0 -0.000507845776155591 -0.000170108862221241 -0.0006803426658734679 121.640625 32.79716829582364
11223 681.0 -0.0005609068903140724 -0.0003783705469686538 -0.001462077139876783 123.04687499999996 32.79716829582364
11224 748.0 -0.0003962057817261666 -0.0005603583995252848 -0.0008331876015290618 124.45312500000001 32.79716829582364
11225 604.0 -0.0005127581534907222 -0.000381815480068326 -0.00035755496355704963 125.859375 32.79716829582364
11226 560.0 -0.0006933858385309577 -0.00030810991302132607 -0.00042127008782699704 127.265625 32.79716829582364
11227 529.0 -0.0004160683020018041 -0.0004417041491251439 2.0977930034860037e-05 128.671875 32.79716829582364
11228 569.0 -0.0009177600149996579 -0.0001372255355818197 -0.00016903057985473424 130.078125 32.79716829582364
11229 609.0 -0.0007313235546462238 -0.0009674722095951438 -0.0006088141235522926 131.484375 32.79716829582364
11230 580.0 -0.0005521408747881651 -0.000616577104665339 -0.0004072273150086403 132.89062499999997 32.79716829582364
11231 648.0 -0.0004278981941752136 -0.0005814570467919111 -0.00033586862264201045 134.296875 32.79716829582364
11232 620.0 -0.0008007193682715297 -0.0005220583407208323 -0.0006982831982895732 135.70312499999997 32.79716829582364
11233 573.0 -0.0008451355388388038 -0.0006514561828225851 0.00019787432393059134 137.109375 32.79716829582364
11234 507.0 -0.0006318033556453884 -0.0007618170930072665 -0.0005907271988689899 138.51562499999997 32.79716829582364
11235 556.0 -0.0003458145074546337 -0.0004240554408170283 0.00034167320700362325 139.921875 32.79716829582364
11236 598.0 -0.0009074039990082383 -0.001101788249798119 -0.00027721456717699766 141.328125 32.79716829582364
11237 613.0 -0.0007355694542638958 -0.00091349589638412 -0.0002233926934422925 142.734375 32.79716829582364
11238 565.0 -0.0006412389338947833 -0.0006866755429655313 0.0003586868988350034 144.140625 32.79716829582364
11239 683.0 -0.0008584127062931657 -0.0008823366952128708 0.0004029171250294894 145.546875 32.79716829582364
11240 612.0 -0.0007484841626137495 -0.0007269862107932568 -0.0002214759006164968 146.953125 32.79716829582364
11241 611.0 -0.0006755422800779343 -0.0008508283062838018 -0.00031278154347091913 148.35937499999997 32.79716829582364
11242 558.0 -0.00035012303851544857 -0.0007851864211261272 7.519294740632176e-05 149.765625 32.79716829582364
11243 575.0 -0.0008000177331268787 -0.0008599049760960042 0.00010156388452742249 151.17187499999997 32.79716829582364
11244 583.0 -0.00103184359613806 -0.0006516280118376017 0.0005353476735763252 152.578125 32.79716829582364
11245 508.0 -0.0008794108871370554 -0.000593679491430521 -0.00031564876553602517 153.984375 32.79716829582364
11246 531.0 -0.0004953327588737011 -0.0012740513775497675 -0.0008257813169620931 155.39062499999997 32.79716829582364
11247 593.0 -0.0007016831659711897 -0.0009671043953858316 -0.00016270317428279668 156.796875 32.79716829582364
11248 550.0 -0.0005740934866480529 -0.0006487065693363547 -0.0003893187968060374 158.203125 32.79716829582364
11249 632.0 -0.0007427060045301914 -0.0009737938526086509 -0.0007670553168281913 159.609375 32.79716829582364
11250 585.0 -0.0005574201350100338 -0.0006643185042776167 -0.0005179370637051761 161.01562499999997 32.79716829582364
11251 542.0 -0.0005431314930319786 -0.0008309961995109916 -0.00156628608237952 162.421875 32.79716829582364
11252 582.0 -0.0004961549420841038 -0.0009281436214223504 -0.0016879240283742547 163.82812499999997 32.79716829582364
11253 578.0 -0.000680960773024708 -0.0008957216632552445 -0.0010166337015107274 165.234375 32.79716829582364
11254 602.0 -0.0005630708765238523 -0.000850241631269455 0.00015487053315155208 166.64062499999997 32.79716829582364
11255 536.0 -0.00042115815449506044 -0.0007629044121131301 -0.0006906416965648532 168.046875 32.79716829582364
11256 533.0 -0.0002642975014168769 -0.0003785932785831392 -0.0005376374465413392 169.453125 32.79716829582364
11257 589.0 -0.0004941716906614602 -0.0007683021831326187 -0.0010801749303936958 170.85937499999997 32.79716829582364
11258 601.0 -0.0004067236732225865 -0.0007222748245112598 -0.00017655524425208569 172.265625 32.79716829582364
11259 567.0 -0.0006748318555764854 -0.0009528115624561906 -0.00040566897951066494 173.671875 32.79716829582364
11260 560.0 -0.0005101255374029279 -0.0005832829629071057 -0.0008015455678105354 175.078125 32.79716829582364
11261 524.0 -0.0005878839292563498 -0.0008778632036410272 0.00028433953411877155 176.48437499999997 32.79716829582364
11262 621.0 -0.0005932623171247542 -0.0008227307698689401 -0.00040356378303840756 177.890625 32.79716829582364
11263 634.0 -0.0007797572761774063 -0.000998585019260645 -0.0008248696103692055 179.29687499999997 32.79716829582364
11264 635.0 -0.0008700411999598145 -0.0013101582881063223 -0.0009521438041701913 180.703125 32.79716829582364
11265 612.0 -0.0007205824949778616 -0.0012494304683059454 -0.001299866707995534 182.10937499999997 32.79716829582364
11266 643.0 -0.0005933366483077407 -0.00108341034501791 -0.0018642564537003636 183.515625 32.79716829582364
11267 650.0 -0.0006609102711081505 -0.0009665086399763823 -0.0010183809790760279 184.921875 32.79716829582364
11268 566.0 -0.0006619318155571818 -0.0008863569819368422 -0.00026654842076823115 186.32812499999997 32.79716829582364
11269 519.0 -0.0004496665787883103 -0.0008586150361225009 0.0003695432678796351 187.734375 32.79716829582364
11270 576.0 -0.0003618465270847082 -0.0007825676584616303 -0.0009193064761348069 189.140625 32.79716829582364
11271 585.0 -0.00058614497538656 -0.0011257915757596493 -0.0017614599782973528 190.546875 32.79716829582364
11272 591.0 -0.0006702071987092495 -0.0016380497254431248 -0.000640964659396559 191.95312499999997 32.79716829582364
11273 618.0 -0.0006889598444104195 -0.0012682803208008409 0.0005505486624315381 193.359375 32.79716829582364
11274 674.0 -0.0007398136658594012 -0.0012521579628810287 0.0006873860256746411 194.76562499999997 32.79716829582364
11275 557.0 -0.00038949193549342453 -0.0012743169208988547 7.803412154316902e-05 196.171875 32.79716829582364
11276 561.0 -0.0005009124288335443 -0.0009416534448973835 -0.0006907712668180466 197.57812499999997 32.79716829582364
11277 553.0 -0.0006617789622396231 -0.0009453634265810251 -0.00023950939066708088 198.984375 32.79716829582364
11278 572.0 -0.0008402307284995914 -0.0013168924488127232 -0.0011149230413138866 200.390625 32.79716829582364
11279 591.0 -0.0008840662776492536 -0.001189553295262158 -0.0012165183434262872 201.79687499999997 32.79716829582364
11280 556.0 -0.0005513349315151572 -0.0011668610386550426 -0.0005902444245293736 203.203125 32.79716829582364
11281 486.0 -0.0007860322366468608 -0.000419560878071934 -8.013001934159547e-05 204.609375 32.79716829582364
11282 556.0 -0.0007323023164644837 -0.0011322784703224897 -0.000824916351120919 206.015625 32.79716829582364
11283 574.0 -0.0006047097849659622 -0.0009836581302806735 -0.00040447249193675816 207.42187499999997 32.79716829582364
11284 532.0 -0.00053643953287974 -0.000981047167442739 -0.0007313922978937626 208.828125 32.79716829582364
11285 635.0 -0.0007707890472374856 -0.0008470011525787413 -0.0009241712396033108 210.23437499999997 32.79716829582364
11286 540.0 -0.0009835250675678253 -0.00028282892890274525 0.00038519001100212336 211.640625 32.79716829582364
11287 550.0 -0.001028438564389944 -0.0008138929842971265 0.001690311823040247 213.04687499999997 32.79716829582364
11288 498.0 -0.000608171452768147 -0.00019778762361966074 0.0013178628869354725 214.453125 32.79716829582364
11289 521.0 -0.0006387379253283143 -0.001093359780497849 0.0024528217036277056 215.859375 32.79716829582364
11290 575.0 -0.0007691720966249704 -0.0014354310696944594 0.0015186022501438856 217.26562499999997 32.79716829582364
11291 617.0 -0.0007188284071162343 -0.0007332362001761794 0.0012350297765806317 218.671875 32.79716829582364
11292 578.0 -0.0007255834061652422 -0.0006458315765485168 0.0002926523447968066 220.078125 32.79716829582364
11293 651.0 -0.0005686970544047654 -0.0006000222638249397 0.0005420611705631018 221.484375 32.79716829582364
11294 643.0 -0.0006744457641616464 -0.0004197542439214885 0.0006569725228473544 222.89062499999997 32.79716829582364
11295 550.0 -0.0005868709413334727 -0.0008952649077400565 0.0011732057901099324 224.296875 32.79716829582364
11296 665.0 -0.0006799324764870107 -0.0009882849408313632 -0.00038128948654048145 225.70312499999997 32.79716829582364
11297 587.0 -0.0005726497620344162 -0.0007564343395642936 0.0019608873408287764 227.109375 32.79716829582364
11298 589.0 -0.0005585065810009837 -0.0009271280141547322 0.0001647846365813166 228.51562499999997 32.79716829582364
11299 571.0 -0.00024236419994849712 -0.00025101687060669065 -0.0003788745088968426 229.921875 32.79716829582364
11300 586.0 -0.0005780495703220367 -0.001122425775974989 -0.0005411012098193169 231.328125 32.79716829582364
11301 558.0 -0.0006490439409390092 -0.0005950285121798515 -8.176710980478674e-05 232.73437499999994 32.79716829582364
11302 585.0 -0.00035939784720540047 -0.0005706241936422884 -0.00021160779579076916 234.140625 32.79716829582364
11303 577.0 -0.0005142795271240175 -0.0007215150399133563 -0.0005025639547966421 235.546875 32.79716829582364
11304 589.0 -0.0007071680738590658 -0.00116181920748204 -0.0010557211935520172 236.95312499999997 32.79716829582364
11305 521.0 -0.0005850307061336935 -0.0008128519402816892 -0.0006555782165378332 238.35937499999991 32.79716829582364
11306 606.0 -0.0004742027376778424 -0.0005280168843455613 0.0006637948681600392 239.76562499999997 32.79716829582364
11307 563.0 -0.0007369643426500261 -0.000825532537419349 -0.0005759849445894361 241.17187500000003 32.79716829582364
11308 645.0 -0.0006400570273399353 -0.0008130106725730002 -0.0008930927142500877 242.57812499999997 32.79716829582364
11309 698.0 -0.0005958499386906624 -0.0011319434270262718 -0.0011474869679659605 243.984375 32.79716829582364
11310 621.0 -0.0006648908602073789 -0.00043127010576426983 0.0006036590784788132 245.390625 32.79716829582364
11311 666.0 -0.0006853023078292608 -0.0008883405243977904 -3.0397306545637548e-05 246.796875 32.79716829582364
11312 643.0 -0.0007356884307228029 -0.0011252464028075337 -0.00027664125082083046 248.20312499999994 32.79716829582364
11313 556.0 -0.000483304844237864 -0.0011300293263047934 -0.0010454501025378704 249.609375 32.79716829582364
11314 503.0 -0.0009254450560547411 -0.0012538478476926684 -0.0013384901685640216 251.015625 32.79716829582364
11315 620.0 -0.0006372214993461967 -0.0008213522960431874 -0.001224161358550191 252.42187499999997 32.79716829582364
11316 499.0 -0.0006767382146790624 -0.0013838961021974683 -0.0013642212143167853 253.82812499999991 32.79716829582364
11317 534.0 -0.0012508665677160025 -0.0015396608505398035 -0.0006864189635962248 255.23437500000003 32.79716829582364
11318 234.0 -0.000641000340692699 -0.0008338408078998327 -0.00048682806664146483 256.640625 32.79716829582364
11319 382.0 -0.0004515259061008692 -0.0005237549776211381 0.00012357790546957403 258.04687499999994 32.79716829582364
11320 606.0 -0.0007386631332337856 -0.00034513347782194614 -0.0005792026058770716 259.453125 32.79716829582364
11321 282.0 -0.0004454576992429793 -0.0009463302558287978 -1.4877103239996359e-05 260.859375 32.79716829582364
11322 538.0 -0.0008841347298584878 -0.00031906363437883556 -0.0015257513150572777 262.265625 32.79716829582364
11323 389.0 -0.000664116523694247 -0.0003861863224301487 -4.363573680166155e-05 263.67187499999994 32.79716829582364
11324 489.0 -0.0005228203372098505 -0.0006685308762826025 0.00026652758242562413 265.078125 32.79716829582364
11325 712.0 -0.000785655458457768 -0.0009024412138387561 -3.550720066414215e-05 266.484375 32.79716829582364
11326 429.0 -0.0008797749760560691 -0.0011671651154756546 -0.002081446349620819 267.890625 32.79716829582364
11327 649.0 -0.0006860944558866322 -0.001548072206787765 -0.002137799048796296 269.29687499999994 32.79716829582364
11328 759.0 -0.0009165934752672911 -0.0015139015158638358 -0.0024094623513519764 270.703125 32.79716829582364
11329 596.0 -0.0007235658122226596 -0.0017215865664184093 -0.0008668071241118014 272.109375 32.79716829582364
11330 795.0 -0.0010467746760696173 -0.0017153591616079211 -0.0017102082492783666 273.51562499999994 32.79716829582364
11331 551.0 -0.0006905222544446588 -0.001094245701096952 -0.0009770996402949095 274.921875 32.79716829582364
11332 nan nan nan nan 276.328125 32.79716829582364
11333 nan nan nan nan 277.734375 32.79716829582364
11334 nan nan nan nan 279.14062499999994 32.79716829582364
11335 nan nan nan nan 280.546875 32.79716829582364
11336 nan nan nan nan 281.953125 32.79716829582364
11337 nan nan nan nan 283.359375 32.79716829582364
11338 nan nan nan nan 284.76562499999994 32.79716829582364
11339 nan nan nan nan 286.171875 32.79716829582364
11340 nan nan nan nan 287.578125 32.79716829582364
11341 nan nan nan nan 288.98437499999994 32.79716829582364
11342 nan nan nan nan 290.390625 32.79716829582364
11343 nan nan nan nan 291.796875 32.79716829582364
11344 nan nan nan nan 293.203125 32.79716829582364
11345 nan nan nan nan 294.60937499999994 32.79716829582364
11346 nan nan nan nan 296.015625 32.79716829582364
11347 nan nan nan nan 297.421875 32.79716829582364
11348 nan nan nan nan 298.828125 32.79716829582364
11349 nan nan nan nan 300.234375 32.79716829582364
11350 nan nan nan nan 301.640625 32.79716829582364
11351 nan nan nan nan 303.046875 32.79716829582364
11352 nan nan nan nan 304.45312499999994 32.79716829582364
11353 nan nan nan nan 305.859375 32.79716829582364
11354 nan nan nan nan 307.265625 32.79716829582364
11355 nan nan nan nan 308.671875 32.79716829582364
11356 nan nan nan nan 310.07812499999994 32.79716829582364
11357 nan nan nan nan 311.484375 32.79716829582364
11358 nan nan nan nan 312.890625 32.79716829582364
11359 nan nan nan nan 314.29687499999994 32.79716829582364
11360 nan nan nan nan 315.703125 32.79716829582364
11361 nan nan nan nan 317.109375 32.79716829582364
11362 nan nan nan nan 318.51562499999994 32.79716829582364
11363 nan nan nan nan 319.92187499999994 32.79716829582364
11364 nan nan nan nan 321.328125 32.79716829582364
11365 nan nan nan nan 322.734375 32.79716829582364
11366 nan nan nan nan 324.140625 32.79716829582364
11367 nan nan nan nan 325.54687499999994 32.79716829582364
11368 nan nan nan nan 326.953125 32.79716829582364
11369 nan nan nan nan 328.359375 32.79716829582364
11370 nan nan nan nan 329.76562499999994 32.79716829582364
11371 nan nan nan nan 331.171875 32.79716829582364
11372 nan nan nan nan 332.578125 32.79716829582364
11373 nan nan nan nan 333.98437499999994 32.79716829582364
11374 nan nan nan nan 335.39062499999994 32.79716829582364
11375 167.0 -0.000419855845393613 -4.7305384214269e-06 -0.0022527144756168127 336.796875 32.79716829582364
11376 235.0 -0.0008284459472633898 -0.001155658159404993 -0.00323488493449986 338.203125 32.79716829582364
11377 676.0 -0.00022089871345087886 -0.0004282380104996264 -0.0016138560604304075 339.609375 32.79716829582364
11378 546.0 -0.00025900726905092597 1.557563700771425e-05 -0.0012206915998831391 341.01562499999994 32.79716829582364
